EnrollmentID,StudentID,LeadID,CourseID,ManagerID,EnrollmentDate,CohortID,CourseStartDate,ExpectedEndDate,ActualCompletionDate,EnrollmentStatus,AgreedPrice,DiscountPercent,Currency,PaymentPlan,AcquisitionSource,CancellationDate,CancellationReason,CertificateEligible,CertificateIssuedDate,LateEnrollment
ENR010534,STU010162,LEAD0043280,CRS0008,MGR0004,2025-10-16,COH00113,2025-10-19,2025-11-09,2025-11-18,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR010535,STU010163,LEAD0041359,CRS0006,MGR0004,2025-10-21,COH00078,2025-11-08,2026-01-17,,Active,38100.0,0,UAH,Installments,meta,,,False,,False
ENR010536,STU010164,LEAD0040396,CRS0015,MGR0003,2025-10-24,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,EUR,Free,meta,,,False,,False
ENR010537,STU010165,LEAD0040496,CRS0014,MGR0007,2025-10-20,COH00196,2025-11-19,2026-03-11,,Active,1907.93,5,PLN,Full,meta,,,False,,False
ENR010538,STU010166,LEAD0040677,CRS0003,MGR0004,2025-10-18,COH00039,2025-11-30,2026-04-26,,Active,44540.0,15,UAH,Installments,email,,,False,,False
ENR010539,STU010167,LEAD0041218,CRS0009,MGR0006,2025-10-18,COH00125,2025-12-21,2026-07-19,,Cancelled,25690.0,30,UAH,Full,referral,2025-10-25,Job change,False,,False
ENR010540,STU010168,LEAD0040538,CRS0015,MGR0001,2025-10-29,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,PLN,Free,telegram,,,False,,False
ENR010541,STU010169,LEAD0043766,CRS0005,MGR0007,2025-10-25,COH00065,2025-11-18,2025-12-30,2026-01-11,Completed,27170.0,5,UAH,Full,organic,,,True,2026-01-15,False
ENR010542,STU010170,LEAD0043661,CRS0004,MGR0004,2025-10-22,COH00049,2025-10-29,2026-01-28,,Active,821.79,0,PLN,Installments,organic,,,False,,False
ENR010543,STU010171,LEAD0042221,CRS0015,MGR0006,2025-10-27,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR010544,STU010172,LEAD0042894,CRS0014,MGR0003,2025-10-30,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Installments,linkedin,,,False,,False
ENR010545,STU010173,LEAD0041480,CRS0011,MGR0004,2025-10-23,COH00150,2025-12-01,2026-03-02,,Active,27500.0,0,UAH,Full,instagram,,,False,,False
ENR010546,STU010174,LEAD0042225,CRS0011,MGR0007,2025-10-20,COH00150,2025-12-01,2026-03-02,,Active,27500.0,0,UAH,Installments,direct,,,False,,False
ENR010547,STU010175,LEAD0043309,CRS0004,MGR0007,2025-10-21,COH00049,2025-10-29,2026-01-28,,Active,4754.62,0,CZK,Installments,referral,,,False,,False
ENR010548,STU010176,LEAD0043319,CRS0015,MGR0006,2025-10-27,COH00221,2025-11-17,2025-12-08,2025-12-21,Completed,0.0,0,UAH,Free,telegram,,,False,,False
ENR010549,STU010177,LEAD0041800,CRS0015,MGR0007,2025-10-23,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,USD,Free,organic,,,False,,False
ENR010550,STU010178,LEAD0040904,CRS0015,MGR0004,2025-10-23,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010551,STU000794,LEAD0042314,CRS0003,MGR0004,2025-10-19,COH00039,2025-11-30,2026-04-26,,Active,1112.45,5,EUR,Full,telegram,,,False,,False
ENR010552,STU010179,LEAD0042124,CRS0012,MGR0006,2025-10-24,COH00167,2025-11-05,2026-04-15,,Cancelled,24300.0,25,UAH,Installments,direct,2025-11-19,Dissatisfied,False,,False
ENR010553,STU010180,LEAD0042948,CRS0012,MGR0003,2025-10-27,COH00167,2025-11-05,2026-04-15,,Active,29160.0,10,UAH,Installments,meta,,,False,,False
ENR010554,STU010181,LEAD0041438,CRS0001,MGR0007,2025-10-21,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Full,telegram,,,False,,False
ENR010555,STU010182,LEAD0040822,CRS0010,MGR0003,2025-10-28,COH00138,2025-11-12,2026-06-03,,Active,28100.0,0,UAH,Installments,direct,,,False,,False
ENR010556,STU010183,LEAD0043239,CRS0015,MGR0007,2025-10-21,COH00221,2025-11-17,2025-12-08,2025-12-09,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010557,STU010184,LEAD0042195,CRS0014,MGR0003,2025-10-19,COH00196,2025-11-19,2026-03-11,,Active,386.16,20,EUR,Full,google,,,False,,False
ENR010558,STU010185,LEAD0042125,CRS0015,MGR0004,2025-10-21,COH00221,2025-11-17,2025-12-08,2025-12-05,Completed,0.0,0,PLN,Free,meta,,,False,,False
ENR010559,STU010186,LEAD0041978,CRS0012,MGR0004,2025-10-29,COH00167,2025-11-05,2026-04-15,,Active,24300.0,25,UAH,Full,instagram,,,False,,False
ENR010560,STU010187,LEAD0043417,CRS0017,MGR0003,2025-10-27,COH00242,2025-12-13,2026-05-30,,Cancelled,27900.0,0,UAH,Full,meta,2025-12-25,Financial,False,,False
ENR010561,STU010188,LEAD0040768,CRS0013,MGR0003,2025-10-27,COH00183,2025-11-24,2026-02-02,,Active,19500.0,25,UAH,Full,email,,,False,,False
ENR010562,STU010189,LEAD0040540,CRS0017,MGR0004,2025-10-18,COH00242,2025-12-13,2026-05-30,,Active,22320.0,20,UAH,Installments,meta,,,False,,False
ENR010563,STU010190,LEAD0040646,CRS0014,MGR0006,2025-10-29,COH00196,2025-11-19,2026-03-11,,Active,16200.0,25,UAH,Installments,email,,,False,,False
ENR010564,STU010191,LEAD0041143,CRS0001,MGR0007,2025-10-20,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Installments,email,,,False,,False
ENR010565,STU010192,LEAD0043229,CRS0014,MGR0006,2025-10-18,COH00196,2025-11-19,2026-03-11,,Active,18360.0,15,UAH,Full,organic,,,False,,False
ENR010566,STU010193,LEAD0042038,CRS0008,MGR0004,2025-10-29,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR010567,STU010194,LEAD0043937,CRS0014,MGR0003,2025-10-25,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Installments,meta,,,False,,False
ENR010568,STU010195,LEAD0043162,CRS0014,MGR0004,2025-10-22,COH00196,2025-11-19,2026-03-11,,Active,1734.27,15,PLN,Full,chatgpt.com,,,False,,False
ENR010569,STU010196,LEAD0042590,CRS0002,MGR0004,2025-10-25,COH00030,2025-11-20,2026-01-22,,Active,33120.0,10,UAH,Full,referral,,,False,,False
ENR010570,STU010197,LEAD0043658,CRS0016,MGR0007,2025-10-21,COH00230,2025-12-04,2026-07-09,,Active,23360.0,20,UAH,Full,meta,,,False,,False
ENR010571,STU010198,LEAD0040803,CRS0015,MGR0005,2025-10-28,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,email,,,False,,False
ENR010572,STU010199,LEAD0041222,CRS0008,MGR0004,2025-10-23,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,EUR,Free,meta,,,False,,False
ENR010573,STU010200,LEAD0040473,CRS0008,MGR0003,2025-10-27,COH00114,2025-11-16,2025-12-07,2025-12-01,Completed,0.0,0,PLN,Free,referral,,,False,,False
ENR010574,STU010201,LEAD0043182,CRS0001,MGR0003,2025-10-26,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Installments,dou,,,False,,False
ENR010575,STU010202,LEAD0043434,CRS0010,MGR0006,2025-10-25,COH00138,2025-11-12,2026-06-03,,Cancelled,28100.0,0,UAH,Full,meta,2025-11-16,Health,False,,False
ENR010576,STU010203,LEAD0041442,CRS0005,MGR0003,2025-10-21,COH00065,2025-11-18,2025-12-30,2026-01-01,Completed,28600.0,0,UAH,Installments,meta,,,True,2026-01-08,False
ENR010577,STU010204,LEAD0041826,CRS0013,MGR0006,2025-10-27,COH00183,2025-11-24,2026-02-02,,Active,19500.0,25,UAH,Full,organic,,,False,,False
ENR010578,STU010205,LEAD0043154,CRS0012,MGR0004,2025-10-31,COH00167,2025-11-05,2026-04-15,,Active,25920.0,20,UAH,Full,google,,,False,,False
ENR010579,STU010206,LEAD0042332,CRS0012,MGR0003,2025-11-01,COH00167,2025-11-05,2026-04-15,,Active,2151.17,30,PLN,Installments,google,,,False,,False
ENR010580,STU010207,LEAD0040586,CRS0013,MGR0006,2025-10-30,COH00183,2025-11-24,2026-02-02,,Cancelled,26000.0,0,UAH,Full,google,2025-11-06,Financial,False,,False
ENR010581,STU010208,LEAD0041719,CRS0014,MGR0004,2025-10-31,COH00196,2025-11-19,2026-03-11,,Active,2042.98,0,PLN,Full,meta,,,False,,False
ENR010582,STU010209,LEAD0043196,CRS0008,MGR0007,2025-10-24,COH00114,2025-11-16,2025-12-07,2025-12-18,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010583,STU010210,LEAD0041285,CRS0005,MGR0006,2025-10-28,COH00065,2025-11-18,2025-12-30,2025-12-27,Completed,21450.0,25,UAH,Installments,google,,,True,2026-01-09,False
ENR010584,STU010211,LEAD0041647,CRS0008,MGR0004,2025-10-23,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,CZK,Free,meta,,,False,,False
ENR010585,STU010212,LEAD0041630,CRS0008,MGR0003,2025-10-25,COH00114,2025-11-16,2025-12-07,2025-12-19,Completed,0.0,0,CZK,Free,referral,,,False,,False
ENR010586,STU010213,LEAD0042169,CRS0011,MGR0003,2025-10-18,COH00150,2025-12-01,2026-03-02,,Active,24750.0,10,UAH,Installments,perplexity,,,False,,False
ENR010587,STU010214,LEAD0042353,CRS0008,MGR0003,2025-10-26,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,PLN,Free,meta,,,False,,False
ENR010588,STU010215,LEAD0040806,CRS0017,MGR0006,2025-10-30,COH00242,2025-12-13,2026-05-30,,Active,27900.0,0,UAH,Installments,direct,,,False,,False
ENR010589,STU010216,LEAD0042675,CRS0008,MGR0007,2025-10-20,COH00114,2025-11-16,2025-12-07,2025-12-01,Completed,0.0,0,UAH,Free,telegram,,,False,,False
ENR010590,STU006925,LEAD0040913,CRS0008,MGR0003,2025-10-28,COH00114,2025-11-16,2025-12-07,2025-12-13,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010591,STU010217,LEAD0041142,CRS0003,MGR0005,2025-10-26,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Installments,telegram,,,False,,False
ENR010592,STU010218,LEAD0042599,CRS0007,MGR0006,2025-11-01,COH00089,2025-12-02,2026-06-09,,Active,35785.0,15,UAH,Installments,direct,,,False,,False
ENR010593,STU009198,LEAD0041898,CRS0004,MGR0003,2025-10-20,COH00049,2025-10-29,2026-01-28,,Active,8700.0,0,UAH,Full,referral,,,False,,False
ENR010594,STU010219,LEAD0042359,CRS0010,MGR0003,2025-10-24,COH00138,2025-11-12,2026-06-03,,Active,28100.0,0,UAH,Full,meta,,,False,,False
ENR010595,STU010220,LEAD0042403,CRS0008,MGR0003,2025-10-25,COH00114,2025-11-16,2025-12-07,2025-12-09,Completed,0.0,0,PLN,Free,organic,,,False,,False
ENR010596,STU010221,LEAD0040546,CRS0008,MGR0005,2025-10-21,COH00114,2025-11-16,2025-12-07,2025-12-02,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR010597,STU010222,LEAD0042862,CRS0008,MGR0004,2025-11-01,COH00114,2025-11-16,2025-12-07,2025-12-19,Completed,0.0,0,EUR,Free,meta,,,False,,False
ENR010598,STU010223,LEAD0042731,CRS0001,MGR0006,2025-10-23,COH00013,2025-11-19,2026-02-11,,Cancelled,37600.0,0,UAH,Full,instagram,2025-12-18,Financial,False,,False
ENR010599,STU010224,LEAD0042943,CRS0005,MGR0004,2025-10-22,COH00065,2025-11-18,2025-12-30,2026-01-09,Completed,10966.26,30,CZK,Full,meta,,,True,2026-01-18,False
ENR010600,STU010225,LEAD0043509,CRS0011,MGR0004,2025-10-22,COH00150,2025-12-01,2026-03-02,,Cancelled,27500.0,0,UAH,Full,instagram,2025-11-13,Time constraints,False,,False
ENR010601,STU010226,LEAD0042724,CRS0002,MGR0004,2025-10-26,COH00030,2025-11-20,2026-01-22,,Active,2895.01,15,PLN,Full,perplexity,,,False,,False
ENR010602,STU010227,LEAD0042980,CRS0004,MGR0004,2025-10-23,COH00049,2025-10-29,2026-01-28,,Cancelled,202.26,0,USD,Full,organic,2025-11-04,Time constraints,False,,False
ENR010603,STU010228,LEAD0043887,CRS0007,MGR0004,2025-10-21,COH00089,2025-12-02,2026-06-09,,Active,37890.0,10,UAH,Full,organic,,,False,,False
ENR010604,STU010229,LEAD0040939,CRS0015,MGR0007,2025-10-28,COH00221,2025-11-17,2025-12-08,2025-12-13,Completed,0.0,0,PLN,Free,referral,,,False,,False
ENR010605,STU010230,LEAD0043762,CRS0013,MGR0006,2025-10-20,COH00183,2025-11-24,2026-02-02,,Active,18200.0,30,UAH,Full,perplexity,,,False,,False
ENR010606,STU010231,LEAD0043616,CRS0008,MGR0007,2025-10-30,COH00114,2025-11-16,2025-12-07,2025-12-10,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR010607,STU010232,LEAD0040907,CRS0005,MGR0003,2025-10-21,COH00065,2025-11-18,2025-12-30,,Dropped,21450.0,25,UAH,Full,google,,,False,,False
ENR010608,STU010233,LEAD0042917,CRS0012,MGR0007,2025-10-25,COH00167,2025-11-05,2026-04-15,,Cancelled,32400.0,0,UAH,Full,meta,2025-11-14,Time constraints,False,,False
ENR010609,STU010234,LEAD0043402,CRS0001,MGR0003,2025-10-26,COH00013,2025-11-19,2026-02-11,,Active,28200.0,25,UAH,Installments,meta,,,False,,False
ENR010610,STU010235,LEAD0041594,CRS0015,MGR0003,2025-10-27,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,telegram,,,False,,False
ENR010611,STU010236,LEAD0041225,CRS0014,MGR0003,2025-10-20,COH00196,2025-11-19,2026-03-11,,Active,352.61,30,USD,Full,meta,,,False,,False
ENR010612,STU010237,LEAD0042339,CRS0006,MGR0006,2025-10-21,COH00078,2025-11-08,2026-01-17,,Cancelled,787.41,5,EUR,Installments,google,2025-11-08,Dissatisfied,False,,False
ENR010613,STU010238,LEAD0041878,CRS0015,MGR0004,2025-10-21,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR010614,STU010239,LEAD0042588,CRS0015,MGR0004,2025-10-27,COH00221,2025-11-17,2025-12-08,2025-12-03,Completed,0.0,0,EUR,Free,meta,,,False,,False
ENR010615,STU010240,LEAD0042143,CRS0006,MGR0003,2025-10-29,COH00078,2025-11-08,2026-01-17,,Active,26670.0,30,UAH,Full,instagram,,,False,,False
ENR010616,STU010241,LEAD0043966,CRS0015,MGR0007,2025-10-25,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,USD,Free,google,,,False,,False
ENR010617,STU010242,LEAD0043699,CRS0005,MGR0004,2025-10-26,COH00065,2025-11-18,2025-12-30,2025-12-24,Completed,28600.0,0,UAH,Full,google,,,True,2025-12-25,False
ENR010618,STU010243,LEAD0043958,CRS0008,MGR0003,2025-10-23,COH00114,2025-11-16,2025-12-07,2025-12-11,Completed,0.0,0,EUR,Free,organic,,,False,,False
ENR010619,STU010244,LEAD0041118,CRS0008,MGR0005,2025-10-28,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR010620,STU010245,LEAD0040774,CRS0015,MGR0005,2025-11-01,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,chatgpt.com,,,False,,False
ENR010621,STU010246,LEAD0044082,CRS0013,MGR0003,2025-10-25,COH00183,2025-11-24,2026-02-02,,Active,603.81,0,USD,Installments,instagram,,,False,,False
ENR010622,STU010247,LEAD0043399,CRS0003,MGR0007,2025-10-29,COH00039,2025-11-30,2026-04-26,,Active,1156.13,0,EUR,Full,organic,,,False,,False
ENR010623,STU010248,LEAD0043841,CRS0003,MGR0004,2025-10-27,COH00039,2025-11-30,2026-04-26,,Active,41920.0,20,UAH,Full,email,,,False,,False
ENR010624,STU010249,LEAD0041460,CRS0015,MGR0007,2025-10-28,COH00221,2025-11-17,2025-12-08,2025-12-09,Completed,0.0,0,UAH,Free,direct,,,False,,False
ENR010625,STU010250,LEAD0041201,CRS0014,MGR0003,2025-10-20,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Full,google,,,False,,False
ENR010626,STU010251,LEAD0043242,CRS0008,MGR0003,2025-10-28,COH00114,2025-11-16,2025-12-07,2025-12-20,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR010627,STU010252,LEAD0043959,CRS0014,MGR0007,2025-11-02,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Installments,google,,,False,,False
ENR010628,STU010253,LEAD0042915,CRS0006,MGR0007,2025-10-24,COH00078,2025-11-08,2026-01-17,,Active,30480.0,20,UAH,Full,chatgpt.com,,,False,,False
ENR010629,STU010254,LEAD0043016,CRS0006,MGR0006,2025-11-02,COH00078,2025-11-08,2026-01-17,,Active,2876.18,20,PLN,Installments,email,,,False,,False
ENR010630,STU010255,LEAD0043860,CRS0008,MGR0004,2025-10-24,COH00114,2025-11-16,2025-12-07,2025-12-15,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010631,STU010256,LEAD0042822,CRS0004,MGR0007,2025-10-27,COH00049,2025-10-29,2026-01-28,,Active,151.38,25,USD,Full,organic,,,False,,False
ENR010632,STU010257,LEAD0042395,CRS0011,MGR0004,2025-10-28,COH00150,2025-12-01,2026-03-02,,Active,483.22,25,USD,Full,chatgpt.com,,,False,,False
ENR010633,STU010258,LEAD0043826,CRS0010,MGR0003,2025-10-26,COH00138,2025-11-12,2026-06-03,,Active,459.89,30,USD,Full,meta,,,False,,False
ENR010634,STU010259,LEAD0042103,CRS0008,MGR0003,2025-10-31,COH00114,2025-11-16,2025-12-07,2025-11-30,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR010635,STU010260,LEAD0041182,CRS0015,MGR0007,2025-10-30,COH00221,2025-11-17,2025-12-08,2025-12-10,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR010636,STU010261,LEAD0042680,CRS0008,MGR0007,2025-10-25,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,email,,,False,,False
ENR010637,STU010262,LEAD0043496,CRS0010,MGR0007,2025-10-23,COH00138,2025-11-12,2026-06-03,,Cancelled,612.31,0,EUR,Installments,email,2025-11-08,Changed goals,False,,False
ENR010638,STU010263,LEAD0042742,CRS0005,MGR0003,2025-10-24,COH00065,2025-11-18,2025-12-30,,Dropped,20020.0,30,UAH,Installments,google,,,False,,False
ENR010639,STU010264,LEAD0042017,CRS0009,MGR0006,2025-10-23,COH00125,2025-12-21,2026-07-19,,Cancelled,36700.0,0,UAH,Full,direct,2025-12-04,Financial,False,,False
ENR010640,STU010265,LEAD0043557,CRS0005,MGR0004,2025-11-02,COH00065,2025-11-18,2025-12-30,2026-01-02,Completed,1889.14,30,PLN,Full,meta,,,True,,False
ENR010641,STU010266,LEAD0042707,CRS0003,MGR0003,2025-10-21,COH00039,2025-11-30,2026-04-26,,Active,1025.96,10,EUR,Installments,google,,,False,,False
ENR010642,STU010267,LEAD0043928,CRS0012,MGR0007,2025-10-27,COH00167,2025-11-05,2026-04-15,,Active,32400.0,0,UAH,Full,instagram,,,False,,False
ENR010643,STU010268,LEAD0041693,CRS0015,MGR0003,2025-10-23,COH00221,2025-11-17,2025-12-08,2025-12-09,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010644,STU010269,LEAD0042058,CRS0010,MGR0004,2025-10-24,COH00138,2025-11-12,2026-06-03,,Active,21075.0,25,UAH,Full,instagram,,,False,,False
ENR010645,STU010270,LEAD0041373,CRS0006,MGR0006,2025-10-22,COH00078,2025-11-08,2026-01-17,,Active,32385.0,15,UAH,Full,organic,,,False,,False
ENR010646,STU010271,LEAD0043243,CRS0001,MGR0004,2025-10-22,COH00013,2025-11-19,2026-02-11,,Active,35720.0,5,UAH,Full,email,,,False,,False
ENR010647,STU010272,LEAD0042240,CRS0005,MGR0007,2025-10-26,COH00065,2025-11-18,2025-12-30,2026-01-05,Completed,24310.0,15,UAH,Full,meta,,,True,2026-01-15,False
ENR010648,STU010273,LEAD0042956,CRS0005,MGR0003,2025-10-27,COH00065,2025-11-18,2025-12-30,,Dropped,20020.0,30,UAH,Full,meta,,,False,,False
ENR010649,STU010274,LEAD0040889,CRS0012,MGR0004,2025-10-21,COH00167,2025-11-05,2026-04-15,,Cancelled,3029.74,0,PLN,Installments,email,2025-12-08,Dissatisfied,False,,False
ENR010650,STU010275,LEAD0040791,CRS0013,MGR0007,2025-10-28,COH00183,2025-11-24,2026-02-02,,Active,23400.0,10,UAH,Installments,google,,,False,,False
ENR010651,STU010276,LEAD0042684,CRS0005,MGR0007,2025-10-22,COH00065,2025-11-18,2025-12-30,,Dropped,635.13,5,USD,Full,google,,,False,,False
ENR010652,STU010277,LEAD0043594,CRS0003,MGR0004,2025-11-04,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Installments,linkedin,,,False,,False
ENR010653,STU010278,LEAD0041864,CRS0015,MGR0004,2025-10-25,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,USD,Free,google,,,False,,False
ENR010654,STU001986,LEAD0040973,CRS0011,MGR0006,2025-11-01,COH00150,2025-12-01,2026-03-02,,Cancelled,22000.0,20,UAH,Full,instagram,2025-11-13,Job change,False,,False
ENR010655,STU010279,LEAD0041357,CRS0017,MGR0007,2025-10-31,COH00242,2025-12-13,2026-05-30,,Active,27900.0,0,UAH,Installments,google,,,False,,False
ENR010656,STU010280,LEAD0043342,CRS0012,MGR0007,2025-10-31,COH00167,2025-11-05,2026-04-15,,Active,29160.0,10,UAH,Full,organic,,,False,,False
ENR010657,STU010281,LEAD0043532,CRS0008,MGR0003,2025-10-27,COH00114,2025-11-16,2025-12-07,2025-12-19,Completed,0.0,0,USD,Free,google,,,False,,False
ENR010658,STU010282,LEAD0043785,CRS0012,MGR0007,2025-10-23,COH00167,2025-11-05,2026-04-15,,Active,24300.0,25,UAH,Full,meta,,,False,,False
ENR010659,STU010283,LEAD0044074,CRS0008,MGR0004,2025-11-01,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,PLN,Free,instagram,,,False,,False
ENR010660,STU010284,LEAD0043895,CRS0011,MGR0007,2025-10-30,COH00150,2025-12-01,2026-03-02,,Active,2594.34,0,PLN,Full,email,,,False,,False
ENR010661,STU010285,LEAD0041235,CRS0010,MGR0004,2025-10-24,COH00138,2025-11-12,2026-06-03,,Active,621.09,5,USD,Full,meta,,,False,,False
ENR010662,STU010286,LEAD0043854,CRS0002,MGR0006,2025-10-25,COH00030,2025-11-20,2026-01-22,,Active,17021.28,15,CZK,Installments,direct,,,False,,False
ENR010663,STU010287,LEAD0042739,CRS0001,MGR0004,2025-10-31,COH00013,2025-11-19,2026-02-11,,Active,618.96,25,EUR,Installments,email,,,False,,False
ENR010664,STU010288,LEAD0040845,CRS0015,MGR0004,2025-10-30,COH00221,2025-11-17,2025-12-08,2025-12-08,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR010665,STU010289,LEAD0042976,CRS0008,MGR0003,2025-10-25,COH00114,2025-11-16,2025-12-07,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010666,STU010290,LEAD0043088,CRS0006,MGR0003,2025-11-02,COH00078,2025-11-08,2026-01-17,,Active,36195.0,5,UAH,Installments,email,,,False,,False
ENR010667,STU010291,LEAD0042420,CRS0014,MGR0007,2025-10-31,COH00196,2025-11-19,2026-03-11,,Active,21600.0,0,UAH,Installments,google,,,False,,False
ENR010668,STU010292,LEAD0042799,CRS0012,MGR0003,2025-10-23,COH00167,2025-11-05,2026-04-15,,Cancelled,32400.0,0,UAH,Installments,telegram,2025-12-13,Financial,False,,False
ENR010669,STU010293,LEAD0043691,CRS0001,MGR0003,2025-10-31,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Full,email,,,False,,False
ENR010670,STU010294,LEAD0042749,CRS0012,MGR0007,2025-11-03,COH00167,2025-11-05,2026-04-15,,Active,22680.0,30,UAH,Installments,organic,,,False,,False
ENR010671,STU010295,LEAD0042063,CRS0014,MGR0004,2025-11-02,COH00196,2025-11-19,2026-03-11,,Cancelled,21600.0,0,UAH,Installments,direct,2025-12-25,Dissatisfied,False,,False
ENR010672,STU010296,LEAD0040919,CRS0015,MGR0004,2025-10-31,COH00221,2025-11-17,2025-12-08,2025-12-11,Completed,0.0,0,PLN,Free,meta,,,False,,False
ENR010673,STU010297,LEAD0043722,CRS0008,MGR0003,2025-11-05,COH00114,2025-11-16,2025-12-07,2025-12-06,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR010674,STU010298,LEAD0042377,CRS0012,MGR0004,2025-11-02,COH00167,2025-11-05,2026-04-15,,Active,27540.0,15,UAH,Full,meta,,,False,,False
ENR010675,STU010299,LEAD0042859,CRS0001,MGR0007,2025-11-04,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Full,direct,,,False,,False
ENR010676,STU010300,LEAD0043669,CRS0015,MGR0003,2025-10-27,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010677,STU010301,LEAD0043212,CRS0008,MGR0006,2025-10-23,COH00114,2025-11-16,2025-12-07,2025-12-10,Completed,0.0,0,PLN,Free,organic,,,False,,False
ENR010678,STU010302,LEAD0041273,CRS0001,MGR0007,2025-10-30,COH00013,2025-11-19,2026-02-11,,Active,37600.0,0,UAH,Full,google,,,False,,False
ENR010679,STU010303,LEAD0040922,CRS0015,MGR0004,2025-10-26,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR010680,STU010304,LEAD0042596,CRS0005,MGR0006,2025-10-28,COH00065,2025-11-18,2025-12-30,,Dropped,22880.0,20,UAH,Full,organic,,,False,,False
ENR010681,STU005776,LEAD0041023,CRS0003,MGR0004,2025-10-31,COH00039,2025-11-30,2026-04-26,,Active,52400.0,0,UAH,Installments,meta,,,False,,False
ENR010682,STU010305,LEAD0042291,CRS0012,MGR0004,2025-11-02,COH00167,2025-11-05,2026-04-15,,Active,32400.0,0,UAH,Full,google,,,False,,False
ENR010683,STU010306,LEAD0043097,CRS0013,MGR0006,2025-10-24,COH00183,2025-11-24,2026-02-02,,Active,26000.0,0,UAH,Full,organic,,,False,,False
ENR010684,STU010307,LEAD0041648,CRS0006,MGR0004,2025-10-31,COH00078,2025-11-08,2026-01-17,,Active,32385.0,15,UAH,Full,google,,,False,,False
ENR010685,STU003861,LEAD0041040,CRS0015,MGR0004,2025-10-27,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,CZK,Free,chatgpt.com,,,False,,False
ENR010686,STU003480,LEAD0043946,CRS0015,MGR0007,2025-10-29,COH00221,2025-11-17,2025-12-08,,Dropped,0.0,0,EUR,Free,linkedin,,,False,,False
ENR010687,STU010308,LEAD0041277,CRS0006,MGR0003,2025-11-02,COH00078,2025-11-08,2026-01-17,,Active,772.56,15,USD,Full,organic,,,False,,False
ENR010688,STU010309,LEAD0041064,CRS0013,MGR0005,2025-11-03,COH00183,2025-11-24,2026-02-02,,Active,19500.0,25,UAH,Installments,organic,,,False,,False
ENR010689,STU010310,LEAD0042571,CRS0012,MGR0003,2025-10-31,COH00167,2025-11-05,2026-04-15,,Active,29160.0,10,UAH,Full,organic,,,False,,False
