PaymentID,LeadID,StudentID,EnrollmentID,ManagerID,CourseID,PaymentDate,PaymentType,InstallmentNumber,InstallmentCount,GrossAmount,DiscountAmount,RefundAmount,ProcessingFee,NetAmount,Currency,ExchangeRateToBase,GrossAmountBase,NetAmountBase,PaymentMethod,PaymentProvider,PaymentStatus,RefundDate,RefundReason,InvoiceNumber,IsTestPayment,CurrencyNormalized,RefundStatusIsInconsistent,InvoiceNumberNormalized,InvoiceNumberIsMalformed,IsFinancialKPIEligible,FXRateApplied,FXRateSource
PAY0012551,LEAD0035853,STU008767,ENR009054,MGR0003,CRS0012,2025-06-30,Full,1,1,17710.72,0.0,0.0,440.33,17270.39,CZK,1.8298,32407.08,31601.36,Card,PrivatBank,Completed,,,INV-2025-012551,False,CZK,False,INV-2025-012551,False,True,1.8298,ExchangeRates Exact Lookup
PAY0012552,LEAD0034633,STU008768,ENR009055,MGR0003,CRS0001,2025-06-28,Installment,1,3,293.01,0.0,0.0,3.96,289.05,USD,43.2727,12679.33,12507.97,BankTransfer,Monobank,Completed,,,INV-2025-012552,False,USD,False,INV-2025-012552,False,True,43.2727,ExchangeRates Exact Lookup
PAY0012553,LEAD0034633,STU008768,ENR009055,MGR0003,CRS0001,2025-07-23,Installment,2,3,293.01,0.0,0.0,4.43,288.58,USD,42.6624,12500.51,12311.52,BankTransfer,Monobank,Completed,,,INV-2025-012553,False,USD,False,INV-2025-012553,False,True,42.6624,ExchangeRates Exact Lookup
PAY0012554,LEAD0034633,STU008768,ENR009055,MGR0003,CRS0001,2025-08-23,Installment,3,3,293.01,0.0,0.0,3.75,289.26,USD,42.2488,12379.32,12220.89,BankTransfer,Monobank,Completed,,,INV-2025-012554,False,USD,False,INV-2025-012554,False,True,42.2488,ExchangeRates Exact Lookup
PAY0012555,LEAD0036335,STU008769,ENR009056,MGR0003,CRS0013,2025-06-29,Full,1,1,602.88,60.29,0.0,14.11,528.48,USD,43.1263,25999.98,22791.39,Crypto,Monobank,Completed,,,INV-2025-012555,False,USD,False,INV-2025-012555,False,True,43.1263,ExchangeRates Exact Lookup
PAY0012556,LEAD0036498,STU008770,ENR009057,MGR0003,CRS0007,2025-07-05,Installment,1,6,3813.82,381.38,0.0,82.68,3349.76,CZK,1.8428,7028.11,6172.94,Wise,PrivatBank,Completed,,,INV-2025-012556,False,CZK,False,INV-2025-012556,False,True,1.8428,ExchangeRates Exact Lookup
PAY0012557,LEAD0036498,STU008770,ENR009057,MGR0003,CRS0007,2025-08-05,Installment,2,6,3813.82,381.38,0.0,56.48,3375.96,CZK,1.7907,6829.41,6045.33,Wise,PrivatBank,Completed,,,INV-2025-012557,False,CZK,False,INV-2025-012557,False,True,1.7907,ExchangeRates Exact Lookup
PAY0012558,LEAD0036498,STU008770,ENR009057,MGR0003,CRS0007,2025-09-04,Installment,3,6,3813.82,381.38,0.0,62.13,3370.31,CZK,1.8159,6925.52,6120.15,Wise,PrivatBank,Completed,,,INV-2025-012558,False,CZK,False,INV-2025-012558,False,True,1.8159,ExchangeRates Exact Lookup
PAY0012559,LEAD0036498,STU008770,ENR009057,MGR0003,CRS0007,2025-10-05,Installment,4,6,3813.82,381.38,0.0,101.83,3330.61,CZK,1.8932,7220.32,6305.51,Wise,PrivatBank,Completed,,,INV-2025-012559,False,CZK,False,INV-2025-012559,False,True,1.8932,ExchangeRates Exact Lookup
PAY0012560,LEAD0036498,STU008770,ENR009057,MGR0003,CRS0007,2025-11-05,Installment,5,6,3813.82,381.38,0.0,44.03,3388.41,CZK,1.8307,6981.96,6203.16,Wise,PrivatBank,Completed,,,INV-2025-012560,False,CZK,False,INV-2025-012560,False,True,1.8307,ExchangeRates Exact Lookup
PAY0012561,LEAD0036498,STU008770,ENR009057,MGR0003,CRS0007,2025-12-05,Installment,6,6,3813.82,381.38,0.0,89.27,3343.17,CZK,1.8126,6912.93,6059.83,Wise,PrivatBank,Completed,,,INV-2025-012561,False,CZK,False,INV-2025-012561,False,True,1.8126,ExchangeRates Exact Lookup
PAY0012562,LEAD0036050,STU008772,ENR009059,MGR0003,CRS0004,2025-06-27,Installment,1,2,399.94,119.98,279.96,3.99,-3.99,PLN,10.9249,4369.3,-43.59,Card,Wise,Refunded,2025-07-19,Changed mind,INV-2025-012562,False,PLN,False,INV-2025-012562,False,True,10.9249,ExchangeRates Exact Lookup
PAY0012563,LEAD0036050,STU008772,ENR009059,MGR0003,CRS0004,2025-07-30,Installment,2,2,399.94,119.98,0.0,5.17,274.79,PLN,10.6554,4261.52,2928.0,Card,Wise,Completed,,,INV-2025-012563,False,PLN,False,INV-2025-012563,False,True,10.6554,ExchangeRates Exact Lookup
PAY0012564,LEAD0034746,STU008773,ENR009060,MGR0006,CRS0004,2025-06-27,Installment,1,6,1450.0,0.0,0.0,25.02,1424.98,UAH,1.0,1450.0,1424.98,Card,USDT,Completed,,,INV-2025-012564,False,UAH,False,INV-2025-012564,False,True,1.0,ExchangeRates Exact Lookup
PAY0012565,LEAD0034746,STU008773,ENR009060,MGR0006,CRS0004,2025-07-29,Installment,2,6,1450.0,0.0,0.0,28.02,1421.98,UAH,1.0,1450.0,1421.98,Card,USDT,Completed,,,INV-2025-012565,False,UAH,False,INV-2025-012565,False,True,1.0,ExchangeRates Exact Lookup
PAY0012566,LEAD0034746,STU008773,ENR009060,MGR0006,CRS0004,2025-08-31,Installment,3,6,1450.0,0.0,0.0,30.79,1419.21,UAH,1.0,1450.0,1419.21,Card,USDT,Completed,,,INV-2025-012566,False,UAH,False,INV-2025-012566,False,True,1.0,ExchangeRates Exact Lookup
PAY0012567,LEAD0034746,STU008773,ENR009060,MGR0006,CRS0004,2025-09-29,Installment,4,6,1450.0,0.0,0.0,20.65,1429.35,UAH,1.0,1450.0,1429.35,Card,USDT,Completed,,,INV-2025-012567,False,UAH,False,INV-2025-012567,False,True,1.0,ExchangeRates Exact Lookup
PAY0012568,LEAD0034746,STU008773,ENR009060,MGR0006,CRS0004,2025-10-24,Installment,5,6,1450.0,0.0,0.0,19.57,1430.43,UAH,1.0,1450.0,1430.43,Card,USDT,Completed,,,INV-2025-012568,False,UAH,False,INV-2025-012568,False,True,1.0,ExchangeRates Exact Lookup
PAY0012569,LEAD0034746,STU008773,ENR009060,MGR0006,CRS0004,2025-11-25,Installment,6,6,1450.0,0.0,0.0,41.92,1408.08,UAH,1.0,1450.0,1408.08,Card,USDT,Completed,,,INV-2025-012569,False,UAH,False,INV-2025-012569,False,True,1.0,ExchangeRates Exact Lookup
PAY0012570,LEAD0036115,STU008774,ENR009061,MGR0004,CRS0005,2025-06-24,Full,1,1,2668.48,667.12,0.0,33.92,1967.44,PLN,10.7774,28759.28,21203.89,Crypto,Monobank,Completed,,,INV-2025-012570,False,PLN,False,INV-2025-012570,False,True,10.7774,ExchangeRates Exact Lookup
PAY0012571,LEAD0035144,STU008775,ENR009062,MGR0005,CRS0016,2025-07-03,Installment,1,4,7300.0,0.0,0.0,185.57,7114.43,UAH,1.0,7300.0,7114.43,Crypto,USDT,Completed,,,INV-2025-012571,False,UAH,False,INV-2025-012571,False,True,1.0,ExchangeRates Exact Lookup
PAY0012572,LEAD0035144,STU008775,ENR009062,MGR0005,CRS0016,2025-08-07,Installment,2,4,7300.0,0.0,0.0,136.37,7163.63,UAH,1.0,7300.0,7163.63,Crypto,USDT,Completed,,,INV-2025-012572,False,UAH,False,INV-2025-012572,False,True,1.0,ExchangeRates Exact Lookup
PAY0012573,LEAD0035144,STU008775,ENR009062,MGR0005,CRS0016,2025-09-04,Installment,3,4,7300.0,0.0,0.0,118.2,7181.8,UAH,1.0,7300.0,7181.8,Crypto,USDT,Completed,,,INV-2025-012573,False,UAH,False,INV-2025-012573,False,True,1.0,ExchangeRates Exact Lookup
PAY0012574,LEAD0035144,STU008775,ENR009062,MGR0005,CRS0016,2025-10-06,Installment,4,4,7300.0,0.0,0.0,141.29,7158.71,UAH,1.0,7300.0,7158.71,Crypto,USDT,Completed,,,INV-2025-012574,False,UAH,False,INV-2025-012574,False,True,1.0,ExchangeRates Exact Lookup
PAY0012575,LEAD0035821,STU008778,ENR009065,MGR0001,CRS0002,2025-06-22,Full,1,1,3472.71,0.0,0.0,79.23,3393.48,PLN,10.5969,36799.96,35960.37,Card,USDT,Completed,,,INV-2025-012575,False,PLN,False,INV-2025-012575,False,True,10.5969,ExchangeRates Exact Lookup
PAY0012576,LEAD0035096,STU008779,ENR009066,MGR0003,CRS0007,2025-07-06,Full,1,1,967.8,0.0,0.0,18.44,949.36,EUR,43.7864,42376.48,41569.06,Card,Wise,Completed,,,INV-2025-012576,False,EUR,False,INV-2025-012576,False,True,43.7864,ExchangeRates Exact Lookup
PAY0012577,LEAD0036068,STU008781,ENR009068,MGR0005,CRS0016,2025-06-28,Full,1,1,29200.0,4380.0,0.0,649.69,24170.31,UAH,1.0,29200.0,24170.31,Card,USDT,Completed,,,INV-2025-012577,False,UAH,False,INV-2025-012577,False,True,1.0,ExchangeRates Exact Lookup
PAY0012578,LEAD0035717,STU008782,ENR009069,MGR0003,CRS0003,2025-06-28,Installment,1,4,302.75,60.55,0.0,0.0,242.2,USD,43.2727,13100.81,10480.65,Crypto,Wise,Canceled,,,INV-2025-012578,False,USD,False,INV-2025-012578,False,False,43.2727,ExchangeRates Exact Lookup
PAY0012579,LEAD0035717,STU008782,ENR009069,MGR0003,CRS0003,2025-08-02,Installment,2,4,302.75,60.55,0.0,0.0,242.2,USD,41.8922,12682.86,10146.29,Crypto,Wise,Canceled,,,INV-2025-012579,False,USD,False,INV-2025-012579,False,False,41.8922,ExchangeRates Exact Lookup
PAY0012580,LEAD0035717,STU008782,ENR009069,MGR0003,CRS0003,2025-08-31,Installment,3,4,302.75,60.55,0.0,0.0,242.2,USD,42.5698,12888.01,10310.41,Crypto,Wise,Canceled,,,INV-2025-012580,False,USD,False,INV-2025-012580,False,False,42.5698,ExchangeRates Exact Lookup
PAY0012581,LEAD0035717,STU008782,ENR009069,MGR0003,CRS0003,2025-09-30,Installment,4,4,302.75,60.55,0.0,0.0,242.2,USD,42.4514,12852.16,10281.73,Crypto,Wise,Canceled,,,INV-2025-012581,False,USD,False,INV-2025-012581,False,False,42.4514,ExchangeRates Exact Lookup
PAY0012582,LEAD0036297,STU008784,ENR009071,MGR0003,CRS0011,2025-06-30,Installment,1,3,9166.67,2750.0,0.0,147.94,6268.73,UAH,1.0,9166.67,6268.73,Card,USDT,Completed,,,INV-2025-012582,False,UAH,False,INV-2025-012582,False,True,1.0,ExchangeRates Exact Lookup
PAY0012583,LEAD0036297,STU008784,ENR009071,MGR0003,CRS0011,2025-07-28,Installment,2,3,9166.67,2750.0,0.0,117.9,6298.77,UAH,1.0,9166.67,6298.77,Card,USDT,Completed,,,INV-2025-012583,False,UAH,False,INV-2025-012583,False,True,1.0,ExchangeRates Exact Lookup
PAY0012584,LEAD0036297,STU008784,ENR009071,MGR0003,CRS0011,2025-08-26,Installment,3,3,9166.67,2750.0,0.0,93.52,6323.15,UAH,1.0,9166.67,6323.15,Card,USDT,Completed,,,INV-2025-012584,False,UAH,False,INV-2025-012584,False,True,1.0,ExchangeRates Exact Lookup
PAY0012585,LEAD0036220,STU008786,ENR009073,MGR0007,CRS0002,2025-07-09,Installment,1,4,5005.99,0.0,0.0,133.21,4872.78,CZK,1.8473,9247.57,9001.49,Crypto,USDT,Completed,,,INV-2025-012585,False,CZK,False,INV-2025-012585,False,True,1.8473,ExchangeRates Exact Lookup
PAY0012586,LEAD0036220,STU008786,ENR009073,MGR0007,CRS0002,2025-08-05,Installment,2,4,5005.99,0.0,0.0,141.65,4864.34,CZK,1.7907,8964.23,8710.57,Crypto,USDT,Completed,,,INV-2025-012586,False,CZK,False,INV-2025-012586,False,True,1.7907,ExchangeRates Exact Lookup
PAY0012587,LEAD0036220,STU008786,ENR009073,MGR0007,CRS0002,2025-09-02,Installment,3,4,5005.99,0.0,0.0,85.75,4920.24,CZK,1.8157,9089.38,8933.68,Crypto,USDT,Completed,,,INV-2025-012587,False,CZK,False,INV-2025-012587,False,True,1.8157,ExchangeRates Exact Lookup
PAY0012588,LEAD0036220,STU008786,ENR009073,MGR0007,CRS0002,2025-10-06,Installment,4,4,5005.99,0.0,0.0,126.53,4879.46,CZK,1.8886,9454.31,9215.35,Crypto,USDT,Completed,,,INV-2025-012588,False,CZK,False,INV-2025-012588,False,True,1.8886,ExchangeRates Exact Lookup
PAY0012589,LEAD0036631,STU008787,ENR009074,MGR0006,CRS0017,2025-07-01,Full,1,1,27900.0,6975.0,0.0,438.04,20486.96,UAH,1.0,27900.0,20486.96,Card,Monobank,Completed,,,INV-2025-012589,False,UAH,False,INV-2025-012589,False,True,1.0,ExchangeRates Exact Lookup
PAY0012590,LEAD0035622,STU008788,ENR009075,MGR0005,CRS0012,2025-06-29,Full,1,1,32400.0,0.0,0.0,730.2,31669.8,UAH,1.0,32400.0,31669.8,Card,Monobank,Completed,,,INV-2025-012590,False,UAH,False,INV-2025-012590,False,True,1.0,ExchangeRates Exact Lookup
PAY0012591,LEAD0036295,STU008789,ENR009076,MGR0007,CRS0001,2025-07-04,Installment,1,2,18800.0,4700.0,0.0,254.93,13845.07,UAH,1.0,18800.0,13845.07,Crypto,USDT,Completed,,,INV-2025-012591,False,UAH,False,INV-2025-012591,False,True,1.0,ExchangeRates Exact Lookup
PAY0012592,LEAD0036295,STU008789,ENR009076,MGR0007,CRS0001,2025-07-29,Installment,2,2,18800.0,4700.0,0.0,328.63,13771.37,UAH,1.0,18800.0,13771.37,Crypto,USDT,Completed,,,INV-2025-012592,False,UAH,False,INV-2025-012592,False,True,1.0,ExchangeRates Exact Lookup
PAY0012593,LEAD0034896,STU008791,ENR009078,MGR0005,CRS0006,2025-06-29,Full,1,1,38100.0,11430.0,0.0,0.0,26670.0,UAH,1.0,38100.0,26670.0,Card,PrivatBank,Failed,,,INV-2025-012593,False,UAH,False,INV-2025-012593,False,False,1.0,ExchangeRates Exact Lookup
PAY0012594,LEAD0036083,STU008792,ENR009079,MGR0004,CRS0003,2025-06-29,Installment,1,2,26200.0,7860.0,0.0,444.91,17895.09,UAH,1.0,26200.0,17895.09,BankTransfer,WayForPay,Completed,,,INV-2025-012594,False,UAH,False,INV-2025-012594,False,True,1.0,ExchangeRates Exact Lookup
PAY0012595,LEAD0036083,STU008792,ENR009079,MGR0004,CRS0003,2025-07-29,Installment,2,2,26200.0,7860.0,0.0,373.47,17966.53,UAH,1.0,26200.0,17966.53,BankTransfer,WayForPay,Completed,,,INV-2025-012595,False,UAH,False,INV-2025-012595,False,True,1.0,ExchangeRates Exact Lookup
PAY0012596,LEAD0035106,STU008793,ENR009081,MGR0006,CRS0014,2025-06-23,Full,1,1,21600.0,0.0,0.0,432.88,21167.12,UAH,1.0,21600.0,21167.12,Card,Monobank,Completed,,,INV-2025-012596,False,UAH,False,INV-2025-012596,False,True,1.0,ExchangeRates Exact Lookup
PAY0012597,LEAD0036103,STU008794,ENR009082,MGR0005,CRS0012,2025-07-09,Full,1,1,2950.58,0.0,2950.58,54.6,-54.6,PLN,11.0117,32490.9,-601.24,Card,Monobank,Refunded,2025-08-19,Changed mind,INV-2025-012597,False,PLN,False,INV-2025-012597,False,True,11.0117,ExchangeRates Exact Lookup
PAY0012598,LEAD0035945,STU008795,ENR009083,MGR0007,CRS0012,2025-07-06,Installment,1,2,16200.0,4050.0,4817.04,155.53,7177.43,UAH,1.0,16200.0,7177.43,BankTransfer,WayForPay,Partially Refunded,2025-09-03,Duplicate charge,INV-2025-012598,False,UAH,False,INV-2025-012598,False,True,1.0,ExchangeRates Exact Lookup
PAY0012599,LEAD0035945,STU008795,ENR009083,MGR0007,CRS0012,2025-08-04,Installment,2,2,16200.0,4050.0,0.0,352.79,11797.21,UAH,1.0,16200.0,11797.21,BankTransfer,WayForPay,Completed,,,INV-2025-012599,False,UAH,False,INV-2025-012599,False,True,1.0,ExchangeRates Exact Lookup
PAY0012600,LEAD0035869,STU008797,ENR009085,MGR0007,CRS0002,2025-06-26,Installment,1,6,572.26,28.61,0.0,15.05,528.6,PLN,10.9195,6248.79,5772.05,BankTransfer,USDT,Completed,,,INV-2025-012600,False,PLN,False,INV-2025-012600,False,True,10.9195,ExchangeRates Exact Lookup
PAY0012601,LEAD0035869,STU008797,ENR009085,MGR0007,CRS0002,2025-07-27,Installment,2,6,572.26,28.61,0.0,10.49,533.16,PLN,10.5534,6039.29,5626.65,BankTransfer,USDT,Completed,,,INV-2025-012601,False,PLN,False,INV-2025-012601,False,True,10.5534,ExchangeRates Exact Lookup
PAY0012602,LEAD0035869,STU008797,ENR009085,MGR0007,CRS0002,,Installment,3,6,572.26,28.61,0.0,6.79,536.86,PLN,10.7802,6169.08,5787.46,BankTransfer,USDT,Completed,,,INV-2025-012602,False,PLN,False,INV-2025-012602,False,True,10.7802,Payments Stored Rate - Missing PaymentDate
PAY0012603,LEAD0035869,STU008797,ENR009085,MGR0007,CRS0002,2025-09-23,Installment,4,6,572.26,28.61,0.0,9.26,534.39,PLN,10.6547,6097.26,5693.77,BankTransfer,USDT,Completed,,,INV-2025-012603,False,PLN,False,INV-2025-012603,False,True,10.6547,ExchangeRates Exact Lookup
PAY0012604,LEAD0035869,STU008797,ENR009085,MGR0007,CRS0002,2025-10-26,Installment,5,6,572.26,28.61,0.0,11.21,532.44,PLN,10.8048,6183.15,5752.91,BankTransfer,USDT,Completed,,,INV-2025-012604,False,PLN,False,INV-2025-012604,False,True,10.8048,ExchangeRates Exact Lookup
PAY0012605,LEAD0035869,STU008797,ENR009085,MGR0007,CRS0002,2025-11-22,Installment,6,6,572.26,28.61,0.0,15.36,528.29,PLN,10.4555,5983.26,5523.54,BankTransfer,USDT,Completed,,,INV-2025-012605,False,PLN,False,INV-2025-012605,False,True,10.4555,ExchangeRates Exact Lookup
PAY0012606,LEAD0035291,STU008798,ENR009086,MGR0005,CRS0014,2025-07-05,Installment,1,2,248.6,0.0,248.6,5.04,-5.04,грн,43.3129,10767.59,-218.3,Card,Monobank,Refunded,2025-09-02,Early dropout,INV-2025-012606,False,USD,False,INV-2025-012606,False,True,43.3129,ExchangeRates Exact Lookup
PAY0012607,LEAD0035291,STU008798,ENR009086,MGR0005,CRS0014,2025-08-04,Installment,2,2,248.6,0.0,0.0,4.55,244.05,USD,41.9314,10424.15,10233.36,Card,Monobank,Completed,,,INV-2025-012607,False,USD,False,INV-2025-012607,False,True,41.9314,ExchangeRates Exact Lookup
PAY0012608,LEAD0035778,STU008799,ENR009087,MGR0004,CRS0012,2025-06-28,Installment,1,2,16200.0,0.0,0.0,266.69,15933.31,UAH,1.0,16200.0,15933.31,Wise,WayForPay,Completed,,,INV-2025-012608,False,UAH,False,INV-2025-012608,False,True,1.0,ExchangeRates Exact Lookup
PAY0012609,LEAD0035778,STU008799,ENR009087,MGR0004,CRS0012,2025-08-01,Installment,2,2,16200.0,0.0,0.0,442.17,15757.83,UAH,1.0,16200.0,15757.83,Wise,WayForPay,Completed,,,INV-2025-012609,False,UAH,False,INV-2025-012609,False,True,1.0,ExchangeRates Exact Lookup
PAY0012610,LEAD0035037,STU008800,ENR009088,MGR0007,CRS0005,2025-06-27,Full,1,1,661.49,132.3,0.0,15.77,513.42,EUR,43.4691,28754.37,22317.91,Card,PrivatBank,Completed,,,INV-2025-012610,False,EUR,False,INV-2025-012610,False,True,43.4691,ExchangeRates Exact Lookup
PAY0012611,LEAD0035462,STU008802,ENR009090,MGR0005,CRS0004,2025-07-05,Full,1,1,196.71,0.0,0.0,3.69,193.02,EUR,44.1454,8683.84,8520.95,Card,Wise,Completed,,,INV-2025-012611,False,EUR,False,INV-2025-012611,False,True,44.1454,ExchangeRates Exact Lookup
PAY0012612,LEAD0036298,STU008803,ENR009091,MGR0003,CRS0001,2025-07-06,Full,1,1,37600.0,3760.0,0.0,576.3,33263.7,UAH,1.0,37600.0,33263.7,Card,USDT,Completed,,,INV-2025-012612,False,UAH,False,INV-2025-012612,False,True,1.0,ExchangeRates Exact Lookup
PAY0012613,LEAD0034982,STU008804,ENR009092,MGR0006,CRS0013,2025-07-08,Installment,1,6,4333.33,0.0,0.0,65.82,4267.51,UAH,1.0,4333.33,4267.51,Wise,USDT,Completed,,,INV-2025-012613,False,UAH,False,INV-2025-012613,False,True,1.0,ExchangeRates Exact Lookup
PAY0012614,LEAD0034982,STU008804,ENR009092,MGR0006,CRS0013,2025-08-06,Installment,2,6,4333.33,0.0,0.0,102.59,4230.74,UAH,1.0,4333.33,4230.74,Wise,USDT,Completed,,,INV-2025-012614,False,UAH,False,INV-2025-012614,False,True,1.0,ExchangeRates Exact Lookup
PAY0012615,LEAD0034982,STU008804,ENR009092,MGR0006,CRS0013,2025-09-02,Installment,3,6,4333.33,0.0,0.0,92.75,4240.58,UAH,1.0,4333.33,4240.58,Wise,USDT,Completed,,,INV-2025-012615,False,UAH,False,INV-2025-012615,False,True,1.0,ExchangeRates Exact Lookup
PAY0012616,LEAD0034982,STU008804,ENR009092,MGR0006,CRS0013,2025-10-05,Installment,4,6,4333.33,0.0,4333.33,52.58,-52.58,UAH,1.0,4333.33,-52.58,Wise,USDT,Refunded,2025-12-29,Duplicate charge,INV-2025-012616,False,UAH,False,INV-2025-012616,False,True,1.0,ExchangeRates Exact Lookup
PAY0012617,LEAD0034982,STU008804,ENR009092,MGR0006,CRS0013,2025-11-03,Installment,5,6,4333.33,0.0,0.0,67.66,4265.67,UAH,1.0,4333.33,4265.67,Wise,USDT,Completed,,,INV-2025-012617,False,UAH,False,INV-2025-012617,False,True,1.0,ExchangeRates Exact Lookup
PAY0012618,LEAD0034982,STU008804,ENR009092,MGR0006,CRS0013,2025-12-01,Installment,6,6,4333.33,0.0,0.0,105.0,4228.33,UAH,1.0,4333.33,4228.33,Wise,USDT,Completed,,,INV-2025-012618,False,UAH,False,INV-2025-012618,False,True,1.0,ExchangeRates Exact Lookup
PAY0012619,LEAD0036082,STU008805,ENR009093,MGR0003,CRS0013,2025-06-24,Full,1,1,26000.0,7800.0,0.0,326.57,17873.43,UAH,1.0,26000.0,17873.43,Card,Monobank,Completed,,,INV-2025-012619,False,UAH,False,INV-2025-012619,False,True,1.0,ExchangeRates Exact Lookup
PAY0012620,LEAD0035113,STU008806,ENR009094,MGR0007,CRS0010,2025-07-07,Installment,1,3,9366.67,0.0,0.0,176.24,9190.43,UAH,1.0,9366.67,9190.43,BankTransfer,Monobank,Completed,,,INV-2025-012620,False,UAH,False,INV-2025-012620,False,True,1.0,ExchangeRates Exact Lookup
PAY0012621,LEAD0035113,STU008806,ENR009094,MGR0007,CRS0010,2025-08-07,Installment,2,3,9366.67,0.0,0.0,269.72,9096.95,UAH,1.0,9366.67,9096.95,BankTransfer,Monobank,Completed,,,INV-2025-012621,False,UAH,False,INV-2025-012621,False,True,1.0,ExchangeRates Exact Lookup
PAY0012622,LEAD0035113,STU008806,ENR009094,MGR0007,CRS0010,2025-09-07,Installment,3,3,9366.67,0.0,0.0,178.18,9188.49,UAH,1.0,9366.67,9188.49,BankTransfer,Monobank,Completed,,,INV-2025-012622,False,UAH,False,INV-2025-012622,False,True,1.0,ExchangeRates Exact Lookup
PAY0012623,LEAD0035661,STU008807,ENR009095,MGR0005,CRS0003,2025-07-09,Installment,1,4,13100.0,0.0,0.0,360.49,12739.51,UAH,1.0,13100.0,12739.51,Crypto,Monobank,Completed,,,INV-2025-012623,False,UAH,False,INV-2025-012623,False,True,1.0,ExchangeRates Exact Lookup
PAY0012624,LEAD0035661,STU008807,ENR009095,MGR0005,CRS0003,2025-08-09,Installment,2,4,13100.0,0.0,0.0,294.06,12805.94,UAH,1.0,13100.0,12805.94,Crypto,Monobank,Completed,,,INV-2025-012624,False,UAH,False,INV-2025-012624,False,True,1.0,ExchangeRates Exact Lookup
PAY0012625,LEAD0035661,STU008807,ENR009095,MGR0005,CRS0003,2025-09-10,Installment,3,4,13100.0,0.0,13100.0,358.64,-358.64,UAH,1.0,13100.0,-358.64,Crypto,Monobank,Refunded,2025-10-08,Technical issue,INV-2025-012625,False,UAH,False,INV-2025-012625,False,True,1.0,ExchangeRates Exact Lookup
PAY0012626,LEAD0035661,STU008807,ENR009095,MGR0005,CRS0003,2025-10-04,Installment,4,4,13100.0,0.0,0.0,182.66,12917.34,UAH,1.0,13100.0,12917.34,Crypto,Monobank,Completed,,,INV-2025-012626,False,UAH,False,INV-2025-012626,False,True,1.0,ExchangeRates Exact Lookup
PAY0012627,LEAD0036979,STU008809,ENR009097,MGR0004,CRS0012,2025-07-04,Full,1,1,32400.0,0.0,0.0,472.22,31927.78,UAH,1.0,32400.0,31927.78,BankTransfer,PrivatBank,Completed,,,INV-2025-012627,False,UAH,False,INV-2025-012627,False,True,1.0,ExchangeRates Exact Lookup
PAY0012628,LEAD0035677,STU008813,ENR009101,MGR0006,CRS0006,2025-07-07,Installment,1,3,12700.0,2540.0,0.0,296.24,9863.76,UAH,1.0,12700.0,9863.76,Wise,Wise,Completed,,,INV-2025-012628,False,UAH,False,INV-2025-012628,False,True,1.0,ExchangeRates Exact Lookup
PAY0012629,LEAD0035677,STU008813,ENR009101,MGR0006,CRS0006,2025-08-01,Installment,2,3,12700.0,2540.0,0.0,175.13,9984.87,UAH,1.0,12700.0,9984.87,Wise,Wise,Completed,,,INV-2025-012629,False,UAH,False,INV-2025-012629,False,True,1.0,ExchangeRates Exact Lookup
PAY0012630,LEAD0035677,STU008813,ENR009101,MGR0006,CRS0006,2025-09-03,Installment,3,3,12700.0,2540.0,0.0,148.61,10011.39,UAH,1.0,12700.0,10011.39,Wise,Wise,Completed,,,INV-2025-012630,False,UAH,False,INV-2025-012630,False,True,1.0,ExchangeRates Exact Lookup
PAY0012631,LEAD0036504,STU008814,ENR009102,MGR0007,CRS0016,2025-07-08,Installment,1,6,4866.67,0.0,0.0,100.4,4766.27,UAH,1.0,4866.67,4766.27,Crypto,WayForPay,Completed,,,INV-2025-012631,False,UAH,False,INV-2025-012631,False,True,1.0,ExchangeRates Exact Lookup
PAY0012632,LEAD0036504,STU008814,ENR009102,MGR0007,CRS0016,2025-08-09,Installment,2,6,4866.67,0.0,0.0,89.37,4777.3,UAH,1.0,4866.67,4777.3,Crypto,WayForPay,Completed,,,INV-2025-012632,False,UAH,False,INV-2025-012632,False,True,1.0,ExchangeRates Exact Lookup
PAY0012633,LEAD0036504,STU008814,ENR009102,MGR0007,CRS0016,2025-09-08,Installment,3,6,4866.67,0.0,0.0,94.87,4771.8,UAH,1.0,4866.67,4771.8,Crypto,WayForPay,Completed,,,INV-INV-012633,False,UAH,False,INV-INV-012633,True,True,1.0,ExchangeRates Exact Lookup
PAY0012634,LEAD0036504,STU008814,ENR009102,MGR0007,CRS0016,2025-10-06,Installment,4,6,4866.67,0.0,0.0,118.87,4747.8,UAH,1.0,4866.67,4747.8,Crypto,WayForPay,Completed,,,INV-2025-012634,False,UAH,False,INV-2025-012634,False,True,1.0,ExchangeRates Exact Lookup
PAY0012635,LEAD0036504,STU008814,ENR009102,MGR0007,CRS0016,2025-11-08,Installment,5,6,4866.67,0.0,0.0,105.85,4760.82,UAH,1.0,4866.67,4760.82,Crypto,WayForPay,Completed,,,INV-2025-012635,False,UAH,False,INV-2025-012635,False,True,1.0,ExchangeRates Exact Lookup
PAY0012636,LEAD0036504,STU008814,ENR009102,MGR0007,CRS0016,2025-12-06,Installment,6,6,4866.67,0.0,0.0,67.2,4799.47,UAH,1.0,4866.67,4799.47,Crypto,WayForPay,Completed,,,INV-2025-012636,False,UAH,False,INV-2025-012636,False,True,1.0,ExchangeRates Exact Lookup
