ActivityID,ActivityWeek,StudentID,EnrollmentID,CourseID,Logins,ActiveDays,LessonsViewed,LessonsCompleted,HomeworkAssigned,HomeworkSubmitted,HomeworkAccepted,QuizAttempts,AverageQuizScore,VideoMinutesWatched,LiveLessonsAttended,QuestionsAsked,MentorMessages,PlatformHours,LastActivityAt,HomeworkConsistencyFlag,LastActivityAtAnomalyFlag,MissingWeeksBefore,ActivityGapBeforeFlag
ACT00106514,2025-11-20,STU010441,ENR010831,CRS0002,10.0,7,5.0,4,2,1,1,5,94.8,270.0,2,3,5,5.3,2025-11-21 09:57:33,False,False,0,False
ACT00106515,2025-11-27,STU010441,ENR010831,CRS0002,10.0,6,6.0,6,3,2,1,3,52.4,188.0,1,3,5,7.6,2025-12-01 08:16:27,False,False,0,False
ACT00106516,2025-12-04,STU010441,ENR010831,CRS0002,8.0,6,5.0,4,3,1,1,3,49.5,258.0,1,2,5,8.7,2025-12-09 20:52:30,False,False,0,False
ACT00106517,2025-12-11,STU010441,ENR010831,CRS0002,11.0,5,4.0,4,2,2,2,3,52.4,174.0,2,2,4,8.4,2025-12-16 17:03:47,False,False,0,False
ACT00106518,2025-12-18,STU010441,ENR010831,CRS0002,11.0,6,5.0,3,2,1,1,1,60.7,226.0,2,3,3,7.6,2025-12-23 23:37:26,False,False,0,False
ACT00106519,2025-12-25,STU010441,ENR010831,CRS0002,12.0,6,4.0,3,3,2,2,3,83.8,220.0,2,1,5,9.7,2025-12-29 03:39:34,False,False,0,False
ACT00106520,2025-11-18,STU010442,ENR010832,CRS0005,9.0,7,5.0,5,3,2,1,2,91.0,151.0,3,3,5,6.9,2025-11-22 18:30:57,False,False,0,False
ACT00106521,2025-11-25,STU010442,ENR010832,CRS0005,11.0,5,6.0,4,3,2,1,2,45.4,235.0,2,1,4,4.9,2025-11-25 16:50:29,False,False,0,False
ACT00106522,2025-12-02,STU010442,ENR010832,CRS0005,9.0,3,6.0,5,2,2,2,3,51.3,207.0,2,2,3,5.6,2025-12-03 14:57:43,False,False,0,False
ACT00106523,2025-12-09,STU010442,ENR010832,CRS0005,11.0,6,4.0,3,2,1,1,3,92.0,294.0,1,3,4,9.6,2025-12-11 10:31:59,False,False,0,False
ACT00106524,2025-12-16,STU010442,ENR010832,CRS0005,12.0,5,5.0,4,1,0,0,3,59.2,175.0,0,0,2,6.5,2025-12-22 06:48:46,False,False,0,False
ACT00106525,2025-12-23,STU010442,ENR010832,CRS0005,13.0,7,5.0,3,1,1,1,5,68.6,183.0,2,1,3,6.0,2025-12-28 20:45:32,False,False,0,False
ACT00106526,2025-11-17,STU010443,ENR010833,CRS0015,7.0,3,3.0,2,2,2,2,3,63.6,190.0,0,1,0,3.5,2025-11-22 17:48:28,False,False,0,False
ACT00106527,2025-11-24,STU010443,ENR010833,CRS0015,6.0,6,3.0,2,2,1,1,2,78.8,132.0,2,2,2,5.0,2025-11-27 18:04:02,False,False,0,False
ACT00106528,2025-12-01,STU010443,ENR010833,CRS0015,7.0,6,5.0,4,1,1,1,1,45.3,116.0,1,1,0,4.5,2025-12-03 11:10:59,False,False,0,False
ACT00106529,2025-11-19,STU010444,ENR010834,CRS0014,1.0,4,1.0,1,2,1,1,1,68.7,121.0,0,3,1,5.0,2025-11-20 02:16:58,False,False,0,False
ACT00106530,2025-11-26,STU010444,ENR010834,CRS0014,1.0,0,0.0,0,2,0,0,0,0.0,30.0,0,0,0,0.0,2025-12-02 04:37:05,False,False,0,False
ACT00106531,2025-12-03,STU010444,ENR010834,CRS0014,0.0,2,0.0,0,1,0,0,3,37.6,50.0,1,0,0,1.7,2025-12-06 22:01:19,False,False,0,False
ACT00106532,2025-12-10,STU010444,ENR010834,CRS0014,1.0,2,1.0,1,2,1,1,0,0.0,18.0,0,0,0,1.9,2025-12-15 01:04:13,False,False,0,False
ACT00106533,2025-12-17,STU010444,ENR010834,CRS0014,1.0,0,0.0,0,2,0,0,0,0.0,0.0,1,0,0,0.0,2025-12-22 07:40:39,False,False,0,False
ACT00106534,2025-12-24,STU010444,ENR010834,CRS0014,4.0,1,1.0,1,3,0,0,0,0.0,0.0,0,0,0,0.0,2025-12-24 18:46:43,False,False,0,False
ACT00106535,2025-11-18,STU010445,ENR010835,CRS0005,7.0,5,4.0,3,2,2,1,3,74.5,158.0,1,3,2,5.1,2025-11-23 05:20:31,False,False,0,False
ACT00106536,2025-11-25,STU010445,ENR010835,CRS0005,9.0,7,6.0,5,3,2,2,2,61.2,138.0,3,5,6,7.2,2025-11-30 06:21:21,False,False,0,False
ACT00106537,2025-12-02,STU010445,ENR010835,CRS0005,9.0,6,4.0,4,1,1,1,3,48.3,205.0,1,2,3,7.3,2025-12-05 23:41:48,False,False,0,False
ACT00106538,2025-12-09,STU010445,ENR010835,CRS0005,11.0,6,3.0,3,2,2,1,4,85.9,174.0,3,1,4,9.6,2025-12-13 04:38:13,False,False,0,False
ACT00106539,2025-12-16,STU010445,ENR010835,CRS0005,6.0,6,6.0,4,2,1,1,3,42.5,177.0,2,2,0,8.1,2025-12-18 23:59:33,False,False,0,False
ACT00106540,2025-12-23,STU010445,ENR010835,CRS0005,9.0,7,3.0,2,3,2,1,2,48.3,247.0,3,1,1,7.6,2025-12-23 13:09:49,False,False,0,False
ACT00106541,2025-11-08,STU010446,ENR010836,CRS0006,9.0,4,2.0,1,1,1,1,4,75.9,42.0,2,1,5,11.0,2025-11-11 20:37:24,False,False,0,False
ACT00106542,2025-11-15,STU010446,ENR010836,CRS0006,8.0,5,3.0,3,2,1,1,3,38.9,149.0,1,2,3,3.9,2025-11-19 04:45:44,False,False,0,False
ACT00106543,2025-11-22,STU010446,ENR010836,CRS0006,5.0,4,2.0,2,3,2,1,2,41.8,204.0,1,0,1,1.2,2025-11-23 16:56:13,False,False,0,False
ACT00106544,2025-11-29,STU010446,ENR010836,CRS0006,6.0,5,2.0,2,2,2,1,2,71.1,56.0,1,4,1,3.0,2025-12-04 11:42:24,False,False,0,False
ACT00106545,2025-12-06,STU010446,ENR010836,CRS0006,8.0,5,3.0,2,1,0,0,2,39.2,233.0,0,2,2,5.0,2025-12-12 03:02:37,False,False,0,False
ACT00106546,2025-12-13,STU010446,ENR010836,CRS0006,8.0,4,2.0,2,1,0,0,1,79.8,159.0,0,2,3,5.6,2025-12-19 00:54:27,False,False,0,False
ACT00106547,2025-12-20,STU010446,ENR010836,CRS0006,5.0,3,1.0,1,2,2,2,1,74.7,61.0,2,0,5,5.7,2025-12-26 02:39:03,False,False,0,False
ACT00106548,2025-12-27,STU010446,ENR010836,CRS0006,9.0,7,2.0,2,1,1,1,3,40.9,135.0,0,1,1,7.3,2025-12-30 21:22:56,False,False,0,False
ACT00106549,2025-11-30,STU010447,ENR010837,CRS0003,,0,2.0,1,2,1,1,0,0.0,51.0,1,1,0,0.0,2025-12-06 02:39:52,False,False,0,False
ACT00106550,2025-12-07,STU010447,ENR010837,CRS0003,0.0,0,0.0,0,2,1,1,0,0.0,57.0,0,1,0,1.3,2025-12-11 02:01:02,False,False,0,False
ACT00106551,2025-12-14,STU010447,ENR010837,CRS0003,2.0,1,1.0,1,2,1,1,0,0.0,17.0,0,0,0,0.0,2025-12-16 22:33:10,False,False,0,False
ACT00106552,2025-12-21,STU010447,ENR010837,CRS0003,0.0,0,0.0,0,2,1,1,0,0.0,64.0,1,1,2,0.0,2025-12-22 10:00:41,False,False,0,False
ACT00106553,2025-12-28,STU010447,ENR010837,CRS0003,5.0,2,1.0,1,1,0,0,0,0.0,0.0,0,1,0,0.0,2025-12-31 00:00:00,False,False,0,False
ACT00106554,2025-12-02,STU010448,ENR010838,CRS0007,6.0,7,2.0,2,1,1,1,3,93.9,167.0,1,0,0,5.4,2025-12-04 08:48:09,False,False,0,False
ACT00106555,2025-12-09,STU010448,ENR010838,CRS0007,4.0,5,3.0,2,2,2,1,2,59.5,155.0,2,2,4,7.7,2025-12-10 15:39:50,False,False,0,False
ACT00106556,2025-12-16,STU010448,ENR010838,CRS0007,5.0,3,2.0,1,2,1,1,0,0.0,193.0,2,1,3,6.6,2025-12-17 19:25:38,False,False,0,False
ACT00106557,2025-12-23,STU010448,ENR010838,CRS0007,3.0,5,3.0,2,3,2,2,1,93.4,146.0,1,2,5,6.5,2025-12-28 16:41:44,False,False,0,False
ACT00106558,2025-12-30,STU010448,ENR010838,CRS0007,6.0,4,3.0,2,2,1,1,2,44.6,102.0,0,3,3,5.7,2025-12-31 00:00:00,False,False,0,False
ACT00106559,2025-11-24,STU010449,ENR010839,CRS0013,11.0,7,2.0,1,1,1,1,4,93.9,162.0,2,2,3,9.5,2025-11-25 00:25:29,False,False,0,False
ACT00106560,2025-12-01,STU010449,ENR010839,CRS0013,10.0,7,3.0,3,1,1,1,4,66.8,223.0,0,2,2,9.1,2025-12-07 00:57:40,False,False,0,False
ACT00106561,2025-12-08,STU010449,ENR010839,CRS0013,10.0,6,3.0,2,2,1,1,3,99.8,193.0,2,0,2,5.3,2025-12-13 04:16:06,False,False,0,False
ACT00106562,2025-12-15,STU010449,ENR010839,CRS0013,5.0,7,2.0,2,1,1,1,4,92.9,255.0,1,3,1,11.3,2025-12-18 19:03:47,False,False,0,False
ACT00106563,2025-12-22,STU010449,ENR010839,CRS0013,10.0,6,2.0,2,3,2,2,3,52.7,206.0,2,2,4,6.3,2025-12-24 14:01:58,False,False,0,False
ACT00106564,2025-12-29,STU010449,ENR010839,CRS0013,10.0,7,4.0,2,3,2,2,3,49.3,168.0,2,2,0,8.2,2025-12-31 00:00:00,False,False,0,False
ACT00106565,2025-11-18,STU010450,ENR010840,CRS0005,5.0,2,4.0,3,1,1,1,2,67.2,139.0,1,1,3,12.3,2025-11-19 20:43:35,False,False,0,False
ACT00106566,2025-11-25,STU010450,ENR010840,CRS0005,3.0,6,2.0,2,2,2,1,2,86.8,120.0,2,4,2,4.1,2025-12-01 01:42:51,False,False,0,False
ACT00106567,2025-12-02,STU010450,ENR010840,CRS0005,8.0,5,2.0,2,3,1,1,2,61.4,123.0,2,2,3,6.5,2025-12-04 21:04:54,False,False,0,False
ACT00106568,2025-12-09,STU010450,ENR010840,CRS0005,5.0,2,4.0,3,2,2,2,3,93.8,106.0,0,3,2,1.2,2025-12-15 11:06:32,False,False,0,False
ACT00106569,2025-12-16,STU010450,ENR010840,CRS0005,6.0,4,3.0,3,1,1,1,3,88.9,131.0,1,3,3,2.4,2025-12-19 13:02:34,False,False,0,False
ACT00106570,2025-12-23,STU010450,ENR010840,CRS0005,7.0,6,1.0,1,3,2,1,1,83.3,149.0,2,1,3,8.3,2025-12-24 14:35:47,False,False,0,False
ACT00106571,2025-12-04,STU010451,ENR010841,CRS0016,0.0,2,0.0,0,2,1,1,1,46.5,0.0,0,2,0,3.1,2025-12-06 19:07:27,False,False,0,False
ACT00106572,2025-12-11,STU010451,ENR010841,CRS0016,0.0,0,1.0,1,3,1,1,0,0.0,0.0,2,1,2,3.2,2025-12-14 06:57:34,False,False,0,False
ACT00106573,2025-12-18,STU010451,ENR010841,CRS0016,0.0,2,0.0,0,2,0,0,2,62.2,0.0,0,0,0,0.0,2025-12-22 19:04:20,False,False,0,False
ACT00106574,2025-12-25,STU010451,ENR010841,CRS0016,3.0,1,0.0,0,2,0,0,0,0.0,0.0,0,3,2,0.0,2025-12-29 15:59:55,False,False,0,False
ACT00106575,2025-11-16,STU010452,ENR010842,CRS0008,9.0,6,4.0,3,2,2,1,2,55.1,236.0,1,3,3,9.0,2025-11-21 02:56:08,False,False,0,False
ACT00106576,2025-11-23,STU010452,ENR010842,CRS0008,12.0,7,3.0,3,1,1,1,3,58.1,208.0,1,2,1,11.3,2025-11-25 01:38:02,False,False,0,False
ACT00106577,2025-11-30,STU010452,ENR010842,CRS0008,13.0,7,3.0,3,2,1,1,5,97.6,134.0,1,2,3,3.6,2025-12-06 09:54:34,False,False,0,False
ACT00106578,2025-11-30,STU010453,ENR010843,CRS0003,3.0,0,1.0,1,1,0,0,2,43.5,56.0,0,0,0,2.4,2025-11-30 19:00:24,False,False,0,False
ACT00106580,2025-12-14,STU010453,ENR010843,CRS0003,3.0,0,1.0,1,3,1,1,0,,0.0,0,0,0,0.0,2025-12-18 05:38:24,False,False,1,True
ACT00106581,2025-12-21,STU010453,ENR010843,CRS0003,0.0,1,1.0,1,2,0,0,0,0.0,0.0,0,0,1,1.1,2025-12-26 12:37:07,False,False,0,False
ACT00106582,2025-12-28,STU010453,ENR010843,CRS0003,3.0,0,0.0,0,2,0,0,0,0.0,0.0,1,0,0,4.1,2025-12-31 00:00:00,False,False,0,False
ACT00106583,2025-11-05,STU010454,ENR010844,CRS0012,5.0,4,2.0,1,2,2,1,2,61.2,82.0,0,2,2,2.8,2025-11-11 15:08:25,False,False,0,False
ACT00106584,2025-11-12,STU010454,ENR010844,CRS0012,5.0,4,2.0,1,2,2,2,0,0.0,109.0,1,1,0,1.3,2025-11-16 23:22:47,False,False,0,False
ACT00106585,2025-11-19,STU010454,ENR010844,CRS0012,4.0,3,0.0,0,1,1,1,2,42.0,67.0,2,1,0,4.1,2025-11-19 23:39:04,False,False,0,False
ACT00106586,2025-11-26,STU010454,ENR010844,CRS0012,5.0,4,1.0,1,3,3,2,1,38.1,79.0,0,2,0,5.6,2025-12-01 18:01:01,False,False,0,False
ACT00106587,2025-12-03,STU010454,ENR010844,CRS0012,5.0,2,1.0,1,2,2,1,1,49.0,66.0,0,0,1,0.6,2025-12-08 12:35:55,False,False,0,False
ACT00106588,2025-12-10,STU010454,ENR010844,CRS0012,5.0,2,2.0,1,2,1,1,2,58.2,128.0,0,2,1,4.7,2025-12-12 15:57:18,False,False,0,False
ACT00106589,2025-12-17,STU010454,ENR010844,CRS0012,4.0,3,0.0,0,3,1,1,3,57.5,91.0,1,1,0,6.2,2025-12-19 17:33:29,False,False,0,False
ACT00106590,2025-12-24,STU010454,ENR010844,CRS0012,4.0,3,0.0,0,3,3,2,1,56.3,64.0,0,1,2,,2025-12-29 00:20:42,False,False,0,False
ACT00106591,2025-11-16,STU010455,ENR010845,CRS0008,1.0,2,1.0,1,2,1,1,1,61.4,78.0,1,0,0,0.8,2025-11-19 23:45:55,False,False,0,False
ACT00106592,2025-11-23,STU010455,ENR010845,CRS0008,3.0,2,1.0,1,3,1,1,1,,0.0,0,2,2,0.0,2025-11-25 07:02:39,False,False,0,False
ACT00106593,2025-11-30,STU010455,ENR010845,CRS0008,0.0,0,0.0,0,2,0,0,1,46.8,0.0,0,2,3,1.3,2025-12-03 21:02:08,False,False,0,False
ACT00106594,2025-11-17,STU010456,ENR010846,CRS0015,5.0,3,3.0,2,3,2,1,2,47.5,37.0,0,1,4,3.9,2025-11-19 20:01:19,False,False,0,False
ACT00106595,2025-11-24,STU010456,ENR010846,CRS0015,6.0,5,3.0,2,2,2,2,3,41.4,144.0,1,2,2,4.7,2025-11-27 23:52:49,False,False,0,False
ACT00106596,2025-12-01,STU010456,ENR010846,CRS0015,4.0,2,3.0,3,2,1,1,1,64.4,78.0,2,1,1,5.2,2025-12-07 08:01:58,False,False,0,False
ACT00106597,2025-11-16,STU010457,ENR010847,CRS0008,7.0,4,3.0,3,2,1,1,3,38.1,66.0,1,0,1,4.2,2025-11-19 22:23:43,False,False,0,False
ACT00106598,2025-11-23,STU010457,ENR010847,CRS0008,6.0,4,4.0,3,2,2,2,3,52.3,54.0,1,0,4,8.3,2025-11-27 04:35:51,False,False,0,False
ACT00106599,2025-11-30,STU010457,ENR010847,CRS0008,8.0,5,4.0,3,2,1,1,1,69.2,132.0,1,1,3,4.4,2025-12-05 15:26:01,False,False,0,False
ACT00106600,2025-11-18,STU010458,ENR010848,CRS0005,12.0,7,5.0,5,2,2,1,3,51.0,166.0,2,3,1,8.3,2025-11-24 12:21:19,False,False,0,False
ACT00106601,2025-11-25,STU010458,ENR010848,CRS0005,11.0,4,5.0,3,2,1,1,4,97.3,241.0,2,2,1,7.7,2025-11-30 08:10:35,False,False,0,False
ACT00106602,2025-12-02,STU010458,ENR010848,CRS0005,10.0,5,3.0,3,3,2,1,3,66.7,225.0,2,2,5,8.2,2025-12-03 17:50:55,False,False,0,False
ACT00106603,2025-12-09,STU010458,ENR010848,CRS0005,8.0,5,3.0,2,2,1,1,3,46.3,222.0,1,1,3,10.0,2025-12-12 20:29:14,False,False,0,False
ACT00106604,2025-12-16,STU010458,ENR010848,CRS0005,8.0,7,2.0,1,3,3,3,3,43.5,186.0,3,3,2,5.5,2025-12-18 12:14:16,False,False,0,False
ACT00106605,2025-12-23,STU010458,ENR010848,CRS0005,10.0,4,3.0,2,2,2,2,3,71.9,159.0,2,4,5,5.8,2025-12-24 13:43:13,False,False,0,False
ACT00106606,2025-12-17,STU010459,ENR010849,CRS0012,7.0,3,3.0,2,2,1,1,2,93.1,97.0,1,2,1,7.4,2025-12-22 05:35:21,False,False,0,False
ACT00106607,2025-12-24,STU010459,ENR010849,CRS0012,9.0,6,3.0,2,1,1,1,3,66.8,156.0,0,0,0,6.3,2025-12-27 20:35:42,False,False,0,False
ACT00106608,2025-11-16,STU010460,ENR010850,CRS0008,6.0,4,3.0,2,2,1,1,4,40.0,116.0,0,0,1,5.8,2025-11-19 16:06:52,False,False,0,False
ACT00106609,2025-11-23,STU010460,ENR010850,CRS0008,10.0,6,3.0,2,2,2,1,4,44.1,134.0,2,0,3,4.5,2025-11-26 21:03:45,False,False,0,False
ACT00106610,2025-11-30,STU010460,ENR010850,CRS0008,7.0,6,3.0,2,3,2,1,1,91.7,88.0,0,1,0,4.0,2025-12-02 02:53:18,False,False,0,False
ACT00106611,2025-11-08,STU010461,ENR010851,CRS0006,13.0,6,6.0,5,2,1,1,3,42.4,214.0,3,4,3,10.4,2025-11-09 00:17:21,False,False,0,False
ACT00106612,2025-11-15,STU010461,ENR010851,CRS0006,12.0,6,3.0,2,1,1,1,2,57.6,202.0,2,0,5,7.2,2025-11-17 09:08:51,False,False,0,False
ACT00106613,2025-11-22,STU010461,ENR010851,CRS0006,6.0,6,5.0,5,1,0,0,4,84.7,161.0,1,4,4,4.7,2025-11-23 14:29:23,False,False,0,False
ACT00106614,2025-11-29,STU010461,ENR010851,CRS0006,9.0,7,4.0,3,2,2,1,1,81.2,238.0,2,3,2,9.1,2025-12-02 02:40:09,False,False,0,False
ACT00106615,2025-12-06,STU010461,ENR010851,CRS0006,15.0,4,5.0,5,1,1,1,3,68.1,290.0,1,3,2,7.5,2025-12-07 04:54:43,False,False,0,False
ACT00106616,2025-12-13,STU010461,ENR010851,CRS0006,8.0,6,7.0,6,1,1,1,2,77.8,170.0,1,4,3,8.3,2025-12-15 20:48:06,False,False,0,False
ACT00106617,2025-12-20,STU010461,ENR010851,CRS0006,11.0,5,4.0,3,3,2,1,3,85.1,129.0,1,3,5,7.6,2025-12-21 15:30:47,False,False,0,False
ACT00106618,2025-12-27,STU010461,ENR010851,CRS0006,10.0,7,5.0,4,2,2,1,5,96.6,232.0,2,4,2,9.8,2025-12-28 10:35:45,False,False,0,False
ACT00106619,2025-11-19,STU010462,ENR010852,CRS0001,8.0,5,4.0,4,2,1,1,2,54.2,154.0,2,2,1,6.5,2025-11-21 15:39:39,False,False,0,False
ACT00106620,2025-11-26,STU010462,ENR010852,CRS0001,10.0,4,3.0,2,3,2,2,1,49.4,149.0,1,2,3,5.3,2025-11-28 18:43:58,False,False,0,False
ACT00106621,2025-12-03,STU010462,ENR010852,CRS0001,5.0,4,4.0,3,2,1,1,1,52.7,89.0,2,2,2,5.4,2025-12-04 15:53:10,False,False,0,False
ACT00106622,2025-12-10,STU010462,ENR010852,CRS0001,5.0,5,1.0,1,2,1,1,2,54.6,170.0,1,0,1,3.9,2025-12-12 08:26:06,False,False,0,False
ACT00106623,2025-12-17,STU010462,ENR010852,CRS0001,8.0,3,3.0,2,3,1,1,2,68.5,156.0,1,1,1,5.8,2025-12-19 18:45:57,False,False,0,False
ACT00106624,2025-12-24,STU010462,ENR010852,CRS0001,8.0,6,3.0,2,1,1,1,2,93.8,116.0,1,0,1,4.3,2025-12-24 23:44:42,False,False,0,False
ACT00106626,2025-11-23,STU010463,ENR010853,CRS0008,10.0,6,3.0,3,1,1,1,2,47.8,219.0,1,2,2,9.0,2025-11-23 18:50:32,False,False,0,False
ACT00106627,2025-11-30,STU010463,ENR010853,CRS0008,12.0,5,3.0,3,2,1,1,1,65.7,248.0,2,3,3,6.6,2025-11-30 18:22:43,False,False,0,False
ACT00106628,2025-12-04,STU010464,ENR010854,CRS0016,5.0,4,1.0,1,2,1,1,2,92.6,187.0,1,3,4,5.6,2025-12-06 01:54:07,False,False,0,False
ACT00106629,2025-12-11,STU010464,ENR010854,CRS0016,3.0,4,2.0,2,2,1,1,1,77.9,84.0,2,1,1,3.2,2025-12-13 06:27:20,False,False,0,False
ACT00106630,2025-12-18,STU010464,ENR010854,CRS0016,3.0,1,2.0,1,3,2,2,1,42.7,84.0,0,0,3,3.2,2025-12-22 16:04:47,False,False,0,False
ACT00106631,2025-12-25,STU010464,ENR010854,CRS0016,0.0,0,2.0,2,2,0,0,0,0.0,6.0,0,0,0,1.2,2025-12-29 16:17:23,False,False,0,False
ACT00106632,2025-11-16,STU009664,ENR010855,CRS0008,5.0,1,0.0,0,3,2,1,3,64.7,103.0,1,1,3,3.0,2025-11-17 20:11:18,False,False,0,False
ACT00106633,2025-11-23,STU009664,ENR010855,CRS0008,3.0,0,1.0,1,1,0,0,0,0.0,40.0,0,0,2,5.7,2025-11-28 13:30:41,False,False,0,False
ACT00106634,2025-11-30,STU009664,ENR010855,CRS0008,4.0,2,0.0,0,2,0,0,1,28.8,68.0,1,0,1,0.0,2025-12-05 01:12:21,False,False,0,False
ACT00106635,2025-11-30,STU010465,ENR010856,CRS0003,3.0,3,1.0,1,1,1,1,2,47.5,112.0,2,2,4,6.6,2025-12-02 23:05:09,False,False,0,False
ACT00106636,2025-12-07,STU010465,ENR010856,CRS0003,5.0,6,2.0,1,1,1,2,4,75.9,177.0,0,2,2,3.9,2025-12-09 01:54:10,True,False,0,False
ACT00106637,2025-12-14,STU010465,ENR010856,CRS0003,5.0,7,2.0,2,2,1,1,1,42.3,192.0,1,2,3,3.5,2025-12-19 23:49:07,False,False,0,False
ACT00106638,2025-12-21,STU010465,ENR010856,CRS0003,5.0,3,3.0,2,2,1,1,3,59.3,110.0,2,1,2,7.9,2025-12-26 14:58:46,False,False,0,False
ACT00106639,2025-12-28,STU010465,ENR010856,CRS0003,7.0,3,1.0,1,1,1,1,3,66.4,112.0,1,1,4,5.3,2025-12-31 00:00:00,False,False,0,False
ACT00106640,2025-11-18,STU010466,ENR010857,CRS0005,3.0,5,3.0,2,2,1,1,1,63.1,119.0,0,2,1,6.8,2025-11-20 01:38:34,False,False,0,False
ACT00106641,2025-11-25,STU010466,ENR010857,CRS0005,4.0,4,2.0,1,3,3,2,2,50.3,67.0,0,1,0,0.8,2025-11-27 11:25:30,False,False,0,False
ACT00106642,2025-12-02,STU010466,ENR010857,CRS0005,4.0,4,2.0,2,2,2,2,1,82.2,0.0,0,1,3,6.4,2025-12-03 21:37:19,False,False,0,False
ACT00106643,2025-12-09,STU010466,ENR010857,CRS0005,5.0,4,0.0,0,3,1,1,2,74.4,91.0,0,1,2,4.0,2025-12-10 16:29:56,False,False,0,False
ACT00106644,2025-12-16,STU010466,ENR010857,CRS0005,6.0,4,2.0,2,2,1,3,1,72.2,123.0,1,1,3,5.0,2025-12-21 09:59:30,True,False,0,False
ACT00106645,2025-12-23,STU010466,ENR010857,CRS0005,7.0,3,2.0,1,2,1,1,3,42.5,79.0,1,2,3,2.6,2025-12-26 04:53:49,False,False,0,False
ACT00106646,2025-12-21,STU010467,ENR010858,CRS0009,0.0,1,3.0,2,3,1,1,1,,32.0,1,1,2,1.7,2025-12-23 05:17:16,False,False,0,False
ACT00106647,2025-12-28,STU010467,ENR010858,CRS0009,2.0,1,0.0,0,2,0,0,2,53.2,10.0,1,0,0,0.3,2025-12-29 16:20:59,False,False,0,False
ACT00106648,2025-11-16,STU010468,ENR010859,CRS0008,2.0,3,2.0,2,2,1,1,0,0.0,16.0,0,0,0,1.7,2025-11-21 03:32:42,False,False,0,False
ACT00106649,2025-11-23,STU010468,ENR010859,CRS0008,0.0,0,1.0,1,3,1,1,1,32.0,23.0,0,0,0,0.0,2025-11-26 08:25:57,False,False,0,False
ACT00106650,2025-11-30,STU010468,ENR010859,CRS0008,1.0,0,0.0,0,1,0,0,1,33.4,0.0,0,0,0,0.0,2025-12-01 08:26:06,False,False,0,False
ACT00106651,2025-11-17,STU006707,ENR010860,CRS0015,0.0,2,1.0,1,1,0,0,1,31.2,72.0,0,1,0,1.6,2025-11-19 13:03:09,False,False,0,False
ACT00106652,2025-11-24,STU006707,ENR010860,CRS0015,5.0,0,1.0,1,1,0,0,0,0.0,85.0,0,0,0,0.1,2025-11-30 06:21:50,False,False,0,False
ACT00106653,2025-12-01,STU006707,ENR010860,CRS0015,1.0,1,2.0,1,3,0,0,0,0.0,0.0,0,1,0,1.9,2025-12-06 12:18:13,False,False,0,False
ACT00106654,2025-11-19,STU010469,ENR010861,CRS0001,8.0,5,2.0,1,1,1,1,3,45.9,117.0,1,0,2,8.2,2025-11-24 14:54:09,False,False,0,False
ACT00106655,2025-11-26,STU010469,ENR010861,CRS0001,5.0,6,4.0,3,3,3,6,3,52.2,243.0,1,1,0,5.1,2025-12-01 17:15:46,True,False,0,False
ACT00106656,2025-12-03,STU010469,ENR010861,CRS0001,9.0,4,4.0,3,2,2,2,1,54.5,102.0,2,0,2,8.5,2025-12-08 04:57:07,False,False,0,False
ACT00106657,2025-12-10,STU010469,ENR010861,CRS0001,9.0,5,2.0,2,2,1,1,3,53.4,49.0,1,2,1,1.6,2025-12-16 02:04:11,False,False,0,False
ACT00106658,2025-12-17,STU010469,ENR010861,CRS0001,9.0,4,2.0,2,2,2,1,3,87.9,94.0,1,2,3,3.6,2025-12-22 07:40:48,False,False,0,False
ACT00106659,2025-12-24,STU010469,ENR010861,CRS0001,8.0,5,3.0,2,2,1,1,2,77.6,92.0,1,0,0,5.3,2025-12-28 14:16:35,False,False,0,False
ACT00106660,2025-11-19,STU010470,ENR010862,CRS0001,1.0,0,3.0,2,2,1,1,1,51.7,90.0,0,0,4,3.3,2025-11-22 23:54:01,False,False,0,False
ACT00106661,2025-11-26,STU010470,ENR010862,CRS0001,2.0,0,1.0,1,2,1,1,0,0.0,9.0,0,0,0,1.9,2025-11-30 23:17:45,False,False,0,False
ACT00106662,2025-12-03,STU010470,ENR010862,CRS0001,3.0,0,1.0,1,2,1,1,0,0.0,0.0,1,0,0,2.6,2025-12-08 17:46:53,False,False,0,False
ACT00106663,2025-12-10,STU010470,ENR010862,CRS0001,0.0,1,0.0,0,2,0,0,2,45.0,65.0,1,0,1,0.0,2025-12-11 11:34:12,False,False,0,False
ACT00106664,2025-12-17,STU010470,ENR010862,CRS0001,0.0,0,1.0,1,2,0,0,1,27.2,22.0,1,1,0,0.6,2025-12-20 23:12:11,False,False,0,False
ACT00106665,2025-12-24,STU010470,ENR010862,CRS0001,0.0,0,1.0,1,2,0,0,2,59.9,19.0,0,0,1,0.0,2025-12-26 14:36:58,False,False,0,False
ACT00106666,2025-11-17,STU010471,ENR010863,CRS0015,9.0,5,5.0,4,1,1,1,3,98.7,200.0,0,1,4,9.5,2025-11-22 13:41:59,False,False,0,False
ACT00106667,2025-11-24,STU010471,ENR010863,CRS0015,8.0,5,4.0,4,3,3,3,5,46.7,192.0,1,3,3,13.6,2025-11-24 15:13:16,False,False,0,False
ACT00106668,2025-12-01,STU010471,ENR010863,CRS0015,12.0,7,5.0,5,2,1,1,3,52.3,125.0,3,3,5,9.3,2025-12-03 20:51:40,False,False,0,False
